19.44852677,81.78215396,82,0
25.40585837,82.14062849,83,1
17.6373272,72.37892327,85,1
17.76903948,82.50025127,88,3
22.93832443,78.37254587,95,1
15.06847015,78.43568006,6,0
23.5687911,77.13593852,90,3
23.03232533,83.62685451,88,2
17.48131172,73.57461969,28,0
18.83863342,85.15220082,1,0
17.02183666,73.8195649,20,1
20.27433049,76.81834049,61,3
20.61932584,79.6607923,98,1
21.78141067,73.43805895,97,1
19.35394157,85.17697453,16,0
20.34141419,73.4976792,62,1
23.59160872,78.54991417,10,3
18.55163386,83.0868575,87,0
20.6173593,79.71851467,33,0
15.32823513,78.21108232,78,2
14.66985161,80.56877419,76,0
23.4676964,79.7615317,63,2
26.03309037,74.54478834,31,2
14.00612167,81.04583977,41,3
16.31633019,72.5787759,1,0
20.85598706,79.30971753,7,1
18.20497839,79.51251486,6,3
21.93238644,75.91813341,86,3
24.97199163,82.0174734,89,1
14.72885985,82.85076598,61,2
20.13706882,73.79437753,82,0
17.06290904,72.12286185,12,1
24.30246354,78.70272449,3,0
19.73707117,82.95691193,8,0
15.62002928,82.50606344,60,0
21.00725525,83.60138163,32,3
21.54546782,84.99131436,67,1
17.94260059,81.69243853,65,1
16.78759755,84.05671093,75,1
14.27668171,76.26889845,83,3
19.22762674,79.68928969,35,1
17.57599185,74.34465901,5,2
24.32716619,72.25898098,26,3
26.40353019,74.75989047,54,2
19.15923817,73.73983186,29,3
25.00958024,77.04885443,41,3
15.72320064,83.16235266,47,3
14.66547093,81.19731687,73,2
20.28975262,85.38097129,53,1
22.19295473,73.6213979,24,0
15.06709891,77.39387541,59,0
23.29357494,71.40586522,31,3
14.15836619,78.53938908,22,1
24.16194449,84.29513233,24,0
15.75980355,82.45807505,9,0
21.77024495,73.1854774,90,1
17.1035669,78.26573012,62,2
17.02736698,74.08645046,28,1
19.84752057,84.56781576,34,0
20.436763,79.08341133,93,3
25.78593399,83.40985603,92,1
20.99593627,82.58844181,29,1
14.90007889,73.87623504,25,3
20.53303267,82.91551395,72,2
14.51713465,80.77482199,73,3
22.54833295,78.17857827,47,2
14.10972432,78.13971491,5,3
13.33504488,77.42121291,8,1
21.27481114,81.59365111,77,2
14.42406249,80.74812885,48,2
26.04713476,78.39060829,37,3
18.99280116,82.50109639,90,3
23.03943214,77.2990377,67,0
15.83858836,73.22480167,51,3
22.06295061,76.73160977,35,0
22.44199841,78.19631996,62,2
17.63546668,85.07488378,19,3
21.02304731,71.27429423,44,2
23.04243021,75.78324893,44,2
15.37486938,79.1043392,82,2
18.36743088,71.76503677,81,3
20.58129575,84.90058312,4,1
19.16143692,83.40472277,76,1
14.8948975,81.25278731,36,0
18.73005239,74.5102113,70,1
18.29065432,76.09487464,53,2
17.73356357,78.96799672,27,0
23.33384486,82.41453195,58,2
14.38137286,76.28686689,8,3
19.56221505,72.17854808,82,2
24.44522604,76.01108984,25,1
22.07490157,75.35706944,72,3
16.82822665,74.64336118,61,2
23.6372737,84.33194845,48,2
16.81051126,77.87797684,2,1
22.72747839,82.08798573,85,0
17.47230751,82.2098035,100,2
14.24516328,76.94246712,76,0
22.36347491,85.37046458,62,3
27.53121823,79.42627934,59,0
25.59452266,83.1641325,69,1
14.6294116,75.12288553,43,3
26.61847584,76.46156157,33,2
15.46995547,76.25162878,15,3
21.8471778,73.17939563,70,0
25.3045884,79.45153314,100,0
19.4123643,74.11090815,43,1
25.04996534,81.33779653,81,0
27.59002837,78.17821435,8,3
20.70934224,80.92050028,11,3
20.84804276,70.97161412,96,3
21.98718863,71.90751108,48,1
14.15811676,77.31568651,84,1
15.05600078,78.28731976,30,3
18.94653623,76.41479158,87,0
17.55968229,82.40150489,65,0
19.52846427,71.21998721,4,1
20.85478738,76.2337916,30,2
20.3867938,74.51133961,56,1
20.57588141,76.32058219,54,3
22.55016211,82.5034132,7,2
20.09991079,84.76730961,42,2
19.36764575,82.4083974,5,2
20.38700415,73.61780685,55,1
20.10529446,73.69274286,68,3
20.0428736,75.36574416,64,1
15.31269882,78.46243199,99,0
22.19338872,81.45785473,48,1
21.81674532,75.76482267,44,1
21.10964911,78.97771551,51,2
21.07034442,73.61278362,51,0
20.81376088,76.52395214,59,2
22.76402759,79.84241815,61,2
14.33536605,74.59580375,67,3
14.63472938,82.0375466,20,2
21.56272202,71.48384858,97,2
15.60471375,73.2258071,15,0
22.56775724,71.65373438,49,1
23.90732718,73.25786648,33,1
18.80217062,80.03299322,65,3
17.76475068,81.62778538,56,2
18.98689763,78.13659485,90,2
21.95649516,73.52607637,33,0
19.2825966,70.97297896,44,3
16.9145602,77.53107077,81,0
18.76321975,85.15609783,62,1
17.03451755,73.10928676,3,1
22.16941566,70.77654989,12,3
20.95046454,73.38320627,35,1
23.54244544,73.76503289,25,3
18.97213378,83.81015049,61,0
20.22322784,84.2341112,59,3
13.66133427,78.60866352,34,2
22.77324651,84.05243628,77,3
22.28074379,84.42870431,46,2
15.69843751,74.52936409,31,1
21.08870175,74.44796682,98,0
25.10386629,81.48190873,76,1
24.22985585,72.17560819,96,1
20.04337813,79.91955698,44,0
25.1692706,78.97894735,82,1
19.14339994,76.50384041,66,2
25.87501561,82.03701723,68,0
20.2571023,76.52148942,66,2
17.07844269,79.82428754,57,3
14.32311532,79.82322194,59,3
24.78108651,81.12473363,12,2
16.64360036,74.75028519,34,3
17.911445,72.31810864,52,0
14.89499972,76.19182109,41,0
19.30701209,74.86052638,98,1
18.28786274,81.87767993,62,2
21.09845881,83.26152477,95,1
26.85840529,79.1922455,62,0
15.7424728,78.65640705,42,0
21.6859938,74.09444446,82,2
22.70528915,76.46131204,68,1
23.99383311,83.47538488,5,1
24.401569,81.55541143,84,3
23.11512306,83.96958505,1,0
26.06587173,73.91787247,68,0
18.98690976,85.03417061,4,2
19.97522735,73.85401131,2,1
17.93109513,71.38829792,45,3
17.33122713,80.52908519,46,2
22.39149613,84.22933245,32,3
24.27937972,80.91648876,43,2
24.16197487,80.68695687,16,1
13.93393072,80.41555412,57,0
24.08003745,81.61348235,89,2
19.62692963,75.54633745,69,2
21.48400938,83.48628816,20,1
21.24567361,71.09993755,89,0
25.18083396,80.0377986,2,3
24.07255871,79.23134551,65,1
21.83558822,79.82361074,17,2
17.07470526,82.14532103,34,0
18.36298756,84.05467424,25,2
21.15809743,76.295947,50,3
22.02935712,76.01059293,30,0
17.93016576,84.36249582,61,3
13.9517475,76.86532739,64,0
20.45619006,72.37469181,31,0
19.55734622,85.27901423,58,2
16.23323095,73.28107144,58,3
17.15144383,77.89159672,15,1
25.21120553,82.1802552,67,0
20.23490649,82.11950972,92,0
26.44787376,77.43833151,100,2
20.08271242,81.33105871,94,1
20.45986758,85.27448633,94,1
17.41528134,75.25515475,68,1
18.55538998,80.08349652,49,3
24.81559285,78.69804771,5,1
25.73538535,82.50890022,38,0
26.28407207,81.80514439,3,1
23.02291733,79.48665259,9,2
20.21356951,83.46763917,41,3
20.1274266,83.97399313,43,2
15.51157064,80.67254541,73,3
16.98936784,72.61770826,42,0
20.83995609,76.25236536,88,1
20.03382023,83.76711349,19,0
21.65791332,74.2410708,6,3
15.79757564,76.71892971,45,3
17.55353095,76.08426647,60,1
18.17273006,71.9275374,51,1
17.06249081,73.82680151,62,0
23.0482975,75.66438802,29,0
20.02826985,79.15099793,71,0
14.1362649,76.47726923,64,3
23.22521717,72.11267045,81,3
26.09079739,81.43478548,68,1
27.58335148,78.16196538,40,0
22.8929161,75.58096626,49,1
25.96579881,80.86752962,2,1
22.49450728,79.07474375,30,0
14.87146782,79.66492703,86,3
13.28967841,78.06337266,25,0
19.27011912,85.20006202,32,3
24.52922398,83.20509085,2,1
16.08061109,75.31388133,50,2
20.19116599,83.16348086,16,2
16.2858812,77.7055298,71,2
22.40171138,72.16185256,64,1
19.32167923,72.02977396,55,0
26.59932124,81.53670353,68,0
17.64192343,84.44655454,83,1
16.23514977,84.17451525,25,1
21.8552282,79.34894033,45,1
21.10207612,77.19566877,47,0
19.90165484,72.64601119,20,1
15.7025849,80.34461214,38,1
22.22994353,71.41860582,54,2
21.19036199,84.44207042,64,3
21.52361204,75.86898114,61,1
14.41509173,80.59499215,50,0
17.408901,78.21803811,15,3
18.28730925,78.65614717,27,2
22.65567575,74.57943683,17,0
18.19912834,73.44833513,99,0
17.86301653,73.56805425,53,2
22.92359236,80.4160084,32,0
21.63458205,80.01566589,72,0
17.72264408,76.35213069,38,0
20.80685432,80.10067271,9,0
22.29430188,78.78133584,76,1
20.40830688,80.16150037,69,0
20.02401211,72.32548412,40,3
21.67260584,71.8254737,87,1
15.49931375,76.96780483,44,0
26.62057808,80.22773529,30,3
24.54851509,75.41778647,13,3
17.71227056,75.02266726,32,0
17.03324273,84.00424082,11,3
23.95729001,77.24499265,88,1
21.8190679,82.01316893,12,3
19.71166266,79.28961565,71,2
21.14086947,83.99745319,69,1
25.9655019,77.18730582,61,2
23.41068258,72.19467349,87,2
22.36939012,80.32130331,49,2
19.17200297,85.22946179,49,1
23.3107258,76.44139802,43,2
16.01407139,79.6526016,57,0
15.64878125,75.49266367,28,0
15.95525964,78.54491139,51,3
16.2828444,75.0253766,9,3
27.41391204,78.08789577,35,0
13.41741983,77.57613837,23,0
16.25778549,83.00439416,20,1
21.32869275,84.44346009,9,1
18.05547471,82.40392133,65,2
16.57384647,77.30843947,50,1
22.46464122,79.1530922,92,1
16.14740542,81.26789945,41,0
22.54393443,78.14206477,94,1
19.35656156,71.23996112,17,3
23.40561129,78.56673306,54,2
24.31622736,77.46388669,80,0
17.18859543,77.88666924,88,1
18.73615379,84.37969399,64,0
19.78203458,81.12364267,75,2
25.61208116,79.01786816,84,0
25.26112662,80.90045824,90,3
21.87696838,77.56234816,11,0
24.3325991,76.77828031,74,2
17.70003521,73.58038428,61,3
23.22024291,79.04093053,66,1
18.80809354,83.86857238,15,0
20.11460193,84.1150747,6,1
19.08487038,80.83680361,55,2
22.3822398,80.55323146,99,3
20.70913945,76.7897244,41,0
21.38296926,79.6801832,67,2
17.11859395,81.66306345,78,3
23.38461191,84.80742481,65,1
20.50665685,77.31052924,9,1
19.53529774,73.93427814,11,3
21.15022529,72.74723742,30,1
15.89133819,78.61307726,67,3
22.3726479,80.83820212,76,0
17.12732006,75.91575875,39,2
23.16702677,77.72492158,98,0
16.8106216,72.21169082,20,0
19.65869644,77.93008047,94,0
26.76443934,75.99987624,44,3
25.44856492,75.6989001,64,0
19.55585586,74.9616652,41,2
20.8484883,79.04110863,70,2
17.65373104,71.43636657,87,0
17.7610924,77.02838372,96,1
22.28403123,72.69288629,34,2
21.86037738,79.96210765,18,0
22.44723753,85.27596117,64,0
16.75934992,73.19392985,12,1
21.70511476,74.61100272,72,1
18.09603527,76.04164731,49,0
25.89331559,74.73160107,42,0
21.45649506,81.71086466,66,2
19.29670206,85.29751779,33,1
27.248644,79.61280157,37,1
21.50960745,70.63949547,57,3
22.77797255,73.23652249,43,0
17.63779809,77.59817529,100,0
17.56272379,76.20025558,22,3
20.48775403,71.66834997,52,2
17.75903486,71.43317028,85,0
20.03834194,85.90981556,74,2
19.86697089,77.8140352,7,3
22.11165059,80.72302691,4,1
20.90465075,78.4200637,49,3
17.09053865,72.06584376,35,2
22.41697003,76.99349566,19,2
16.32679436,82.00098599,93,1
27.07562874,80.36739708,88,2
17.16270763,83.71007844,79,1
26.04876545,77.48874938,44,2
18.34421128,74.20162846,81,2
23.68153292,74.84515001,60,1
19.1782151,85.35255409,79,2
22.31886261,79.92516558,42,2
19.00245317,78.02508962,26,0
21.35712414,84.8626126,72,2
20.61005767,75.62672097,88,3
15.72306528,80.27488974,3,3
24.95104607,80.64443771,69,1
25.42765701,81.5129802,9,0
23.96810743,73.11451043,52,1
20.43018013,85.84413768,19,0
17.47276417,84.68807433,96,1
17.28279268,79.99569718,27,1
26.66701481,79.34619604,45,3
17.76169218,76.72969331,28,3
22.47654104,78.20184499,3,2
18.77017974,78.52205216,66,1
19.24401456,81.81381526,11,3
22.06179104,80.47259716,93,2
15.07815964,80.39524615,22,0
25.93457541,76.89328393,38,1
21.69785536,75.69796394,89,1
20.792393,79.0874117,6,2
24.01483031,71.86371141,30,0
16.91058179,79.53140634,71,0
25.13202916,82.9381785,83,3
18.9715628,76.02641522,77,1
18.71546958,71.66407362,23,2
17.82942735,81.86955471,42,0
24.21986971,73.05894834,27,2
18.72179787,71.52543126,39,2
14.38448438,76.42093392,18,2
15.30955454,74.04333152,95,2
22.65745662,77.78518625,57,0
17.36813804,71.62213635,82,1
15.17757688,76.15618608,82,1
22.20720691,83.36103461,79,0
18.83482111,77.14299865,4,2
23.94880759,81.82004489,65,3
21.52413012,73.81137627,35,2
23.74097513,82.60877606,24,1
23.83283054,73.04279548,84,0
15.27342744,76.60912458,98,3
19.90505152,72.61315539,64,0
16.64836909,80.06890999,1,0
13.93978882,77.3813114,23,1
14.77048053,75.28841544,13,3
22.38070794,84.66477871,65,2
19.00304247,75.90395281,99,0
22.0102778,72.68505166,44,0
17.34521311,78.97904709,1,1
21.92656655,76.68540043,46,2
15.16332228,81.37866878,55,1
15.21972274,81.67145116,4,3
26.33390938,74.10893806,47,0
23.57952775,84.08145074,69,2
18.65914197,77.28118347,14,2
21.44861897,82.21221578,15,2
25.07901511,83.07077793,66,2
24.45172968,83.1918633,6,0
23.78570517,75.36637613,82,3
17.93815101,72.77063918,93,2
18.0805183,82.54864317,41,1
23.87066648,73.10378465,58,1
26.78932004,77.25324275,97,1
21.55041036,82.23545149,93,2
25.34646649,73.95416592,52,0
16.89783786,77.71245613,92,2
18.32144102,84.64268181,2,0
20.46963742,80.34743187,19,1
19.39736081,81.54567408,59,0
27.00907613,80.56720901,90,0
17.39116091,75.144726,24,3
20.483828,72.7645981,3,3
22.3532006,72.60917553,35,1
21.90905523,85.79968521,83,3
21.42523151,78.58356828,95,1
22.70996827,72.29878023,87,3
14.31044737,77.28852728,98,2
21.66039095,79.96278005,92,3
27.1971662,77.58019259,39,3
18.11868239,80.6064635,23,1
22.28674634,77.07738002,15,0
23.16907406,74.77436588,44,1
21.11054494,71.51524383,61,1
27.22036155,79.68904094,82,0
17.60281887,80.79743929,96,0
21.49448182,82.23964645,51,0
19.71593691,75.8081872,94,1
13.28968122,78.36700191,78,3
25.91200727,76.6885121,75,1
21.33275851,81.14081088,69,3
15.8733403,79.77857831,97,3
14.93072049,76.57379478,53,3
23.42176632,71.62440327,29,3
20.12853022,82.87442069,62,3
26.84361251,79.40735477,32,0
22.63823418,85.46616475,65,2
23.41175097,85.363258,77,1
23.1936296,79.06052298,35,2
21.15050307,71.04374821,30,2
13.57189582,79.93664442,92,3
17.44432668,74.95005406,26,2
21.09257313,85.92410604,66,2
20.72542901,84.74745019,6,3
18.44555793,80.15972111,78,2
20.44620161,77.50285217,60,2
17.04625568,81.86959719,5,1
18.52864113,74.26152393,49,3
19.2624142,72.72119843,44,3
14.26056319,78.39282845,52,3
18.30205414,76.74744643,45,3
25.39259033,79.81198199,93,2
25.73182748,73.42283708,97,2
26.28841122,74.5569358,92,1
21.88106518,79.56713814,6,0
19.88662452,74.55463107,86,3
13.5178307,77.78064816,86,3
22.41968482,78.89351021,37,2
24.35376259,80.15946734,25,2
25.87067908,77.50723354,35,0
18.87280093,74.72493805,10,3
23.20826741,78.7447242,20,2
20.02054294,85.69836946,46,2
18.94595025,78.3844791,14,3
25.11911737,81.73826903,90,1
16.10951246,75.92153332,30,1
14.85482724,76.34991913,85,0
18.65022253,81.15070226,97,0
21.47926961,73.85507714,43,2
23.24261248,71.32879434,76,3
15.59753756,73.17513676,17,0
18.63269783,85.64797739,78,1
16.74067301,75.11605116,74,2
24.9593563,79.9101861,7,2
18.63343456,74.07353073,59,3
22.17862644,79.47603754,16,3
21.16117375,73.29664737,49,0
22.70211894,76.06894525,66,0
23.28442202,75.54375297,99,3
23.2117138,80.00666969,93,1
23.58420876,78.48689584,23,1
25.04390031,72.64582574,23,3
17.84800996,72.2940317,61,1
18.91249153,80.80410377,99,1
21.85268155,84.20379336,73,0
18.18299881,76.17327827,13,0
25.67320344,81.20966351,77,3
22.58254482,75.25254919,11,3
24.69327313,72.9774862,21,0
21.04342757,76.17821157,26,2
17.27180344,82.1946198,9,0
18.11070992,76.30100457,62,2
24.97441661,83.68606118,43,0
25.05888876,80.62422486,10,2
18.56462301,74.61639251,53,1
21.74127895,78.63033359,92,1
21.27403656,84.59990625,47,3
19.88284591,79.98017168,66,2
22.83050549,72.83807682,17,3
19.66772416,82.84335067,92,2
18.65370615,72.42364247,28,2
24.68240253,80.85215367,39,0
23.18461935,84.21231645,39,3
16.17425651,72.80292614,67,0
15.05566066,78.26610199,41,2
13.8070541,79.83951549,16,1
13.9602219,80.33264731,52,1
24.32431939,75.74778914,43,2
17.57565913,81.01450619,25,0
27.24206997,78.4663278,48,0
23.34935462,72.49583187,97,3
17.62252701,76.76622555,83,1
20.01054218,73.33452124,57,0
